OBJECTID,PRICE_PSM,n_trans,n_hdb,n_ura,med_hdb,med_ura
8308,0.0,0,0,0,,
8309,0.0,0,0,0,,
8310,0.0,0,0,0,,
8311,0.0,0,0,0,,
8313,0.0,0,0,0,,
8314,4612.0,19,19,0,4612.068965517241,
8315,0.0,0,0,0,,
8316,20944.0,4,0,4,,20944.17475728155
8317,0.0,0,0,0,,
8318,0.0,0,0,0,,
8319,5219.0,14,14,0,5219.0636555731635,
8320,19697.0,9,0,9,,19696.969696969696
8322,7985.0,24,24,0,7984.688804931398,
8323,0.0,0,0,0,,
8324,0.0,0,0,0,,
8325,0.0,0,0,0,,
8326,6235.0,61,61,0,6234.567901234568,
8327,16364.0,45,0,45,,16363.636363636364
8328,0.0,0,0,0,,
8329,5245.0,58,58,0,5245.432835820895,
8330,0.0,0,0,0,,
8331,6436.0,5,5,0,6435.643564356436,
8332,4523.0,36,36,0,4523.005923680948,
8333,20418.0,7,0,7,,20417.633410672854
8334,0.0,0,0,0,,
8335,9220.0,18,18,0,9219.955724225174,
8336,0.0,0,0,0,,
8337,8264.0,7,7,0,8264.462809917355,
8338,0.0,0,0,0,,
8339,5286.0,21,21,0,5285.714285714285,
8340,0.0,0,0,0,,
8341,4433.0,21,21,0,4432.98969072165,
8342,27733.0,24,0,24,,27733.223257459606
8343,0.0,0,0,0,,
8344,24542.0,8,0,8,,24542.464114832535
8345,0.0,0,0,0,,
8346,5522.0,24,24,0,5522.388059701492,
8347,18182.0,5,0,5,,18181.81818181818
8348,0.0,0,0,0,,
8349,0.0,0,0,0,,
8350,0.0,0,0,0,,
8351,0.0,0,0,0,,
8352,0.0,0,0,0,,
8353,8489.0,20,20,0,8489.130434782608,
8355,5642.0,13,13,0,5641.79104477612,
8356,24406.0,11,0,11,,24405.797101449276
8357,0.0,0,0,0,,
8358,0.0,0,0,0,,
8359,0.0,0,0,0,,
8360,0.0,0,0,0,,
8361,5076.0,18,18,0,5075.9740259740265,
8362,0.0,0,0,0,,
8363,0.0,0,0,0,,
8364,0.0,1,1,0,5637.583892617449,
8365,0.0,0,0,0,,
8366,0.0,0,0,0,,
8367,12740.0,73,12,61,5490.277777777777,14166.666666666666
8368,0.0,0,0,0,,
8369,0.0,0,0,0,,
8370,5395.0,52,52,0,5394.9152542372885,
8372,0.0,0,0,0,,
8373,13889.0,160,0,160,,13888.888888888889
8374,0.0,0,0,0,,
8375,0.0,0,0,0,,
8376,0.0,0,0,0,,
8377,5970.0,34,34,0,5970.149253731343,
8379,0.0,0,0,0,,
8380,0.0,0,0,0,,
8381,5164.0,9,9,0,5163.934426229508,
8382,0.0,0,0,0,,
8383,0.0,0,0,0,,
8384,0.0,0,0,0,,
8385,0.0,0,0,0,,
8386,5519.0,14,14,0,5518.546971027217,
8387,0.0,0,0,0,,
8388,0.0,0,0,0,,
8389,4655.0,10,10,0,4655.172413793103,
8390,0.0,0,0,0,,
8391,10319.0,50,50,0,10319.277108433735,
8392,5109.0,13,13,0,5108.695652173913,
8393,0.0,0,0,0,,
8394,0.0,0,0,0,,
8395,0.0,0,0,0,,
8396,0.0,0,0,0,,
8399,5640.0,6,6,0,5639.705882352941,
8400,6797.0,23,23,0,6796.875,
8401,0.0,0,0,0,,
8402,0.0,0,0,0,,
8403,5234.0,53,53,0,5234.2342342342345,
8404,0.0,0,0,0,,
8405,0.0,0,0,0,,
8406,0.0,0,0,0,,
8407,5162.0,29,29,0,5161.9047619047615,
8408,0.0,2,0,2,,19798.041615667076
8409,0.0,0,0,0,,
8410,11703.0,23,13,10,6688.233009708738,18221.428571428572
8411,0.0,0,0,0,,
8412,0.0,0,0,0,,
8414,5711.0,36,36,0,5710.667892503536,
8415,0.0,0,0,0,,
8416,0.0,0,0,0,,
8417,0.0,0,0,0,,
8418,0.0,0,0,0,,
8420,0.0,0,0,0,,
8421,0.0,2,2,0,6093.75,
8422,33208.0,9,0,9,,33207.54716981132
8423,6762.0,11,11,0,6761.9047619047615,
8424,0.0,0,0,0,,
8425,0.0,0,0,0,,
8426,5970.0,27,27,0,5970.149253731343,
8427,0.0,0,0,0,,
8428,0.0,0,0,0,,
8429,0.0,0,0,0,,
8430,4581.0,4,4,0,4580.6623931623935,
8431,0.0,0,0,0,,
8432,0.0,0,0,0,,
8433,8556.0,66,66,0,8555.555555555555,
8435,0.0,0,0,0,,
8436,17675.0,9,0,9,,17674.608022805944
8437,5412.0,13,13,0,5411.764705882353,
8438,9761.0,23,23,0,9760.869565217392,
8439,0.0,0,0,0,,
8440,0.0,0,0,0,,
8441,0.0,0,0,0,,
8442,26531.0,5,0,5,,26530.61224489796
8444,12642.0,55,55,0,12641.509433962265,
8445,0.0,0,0,0,,
8446,0.0,0,0,0,,
8448,6790.0,21,21,0,6790.330434782609,
8449,0.0,0,0,0,,
8450,0.0,0,0,0,,
8451,0.0,0,0,0,,
8452,17202.0,36,0,36,,17201.572327044025
8453,12633.0,6,0,6,,12633.435322114568
8454,0.0,0,0,0,,
8455,0.0,0,0,0,,
8456,0.0,0,0,0,,
8457,0.0,0,0,0,,
8458,13737.0,20,0,20,,13736.61612860009
8459,0.0,0,0,0,,
8460,22174.0,57,0,57,,22173.91304347826
8461,0.0,0,0,0,,
8462,0.0,0,0,0,,
8463,0.0,0,0,0,,
8464,5631.0,24,24,0,5630.882352941177,
8465,0.0,0,0,0,,
8466,0.0,0,0,0,,
8467,0.0,0,0,0,,
8468,19284.0,6,0,6,,19283.735959378366
8469,0.0,0,0,0,,
8470,17153.0,31,0,31,,17152.777777777777
8471,6000.0,13,13,0,6000.0,
8472,0.0,0,0,0,,
8473,5273.0,24,24,0,5272.727272727273,
8474,0.0,0,0,0,,
8476,0.0,0,0,0,,
8477,0.0,0,0,0,,
8478,0.0,0,0,0,,
8479,22720.0,372,0,372,,22720.375304065794
8480,0.0,0,0,0,,
8481,22316.0,38,0,38,,22315.508684863526
8482,0.0,0,0,0,,
8483,4340.0,7,7,0,4339.622641509434,
8484,4780.0,17,17,0,4780.219780219781,
8485,0.0,0,0,0,,
8486,5273.0,42,42,0,5272.727272727273,
8487,0.0,0,0,0,,
8488,0.0,0,0,0,,
8489,0.0,0,0,0,,
8490,0.0,0,0,0,,
8491,0.0,0,0,0,,
8492,0.0,0,0,0,,
8494,0.0,0,0,0,,
8495,0.0,0,0,0,,
8496,0.0,2,0,2,,17479.94347707175
8498,0.0,0,0,0,,
8499,7394.0,34,34,0,7393.884127748355,
8500,0.0,0,0,0,,
8501,0.0,0,0,0,,
8502,0.0,0,0,0,,
8503,5670.0,18,18,0,5669.642857142857,
8504,0.0,0,0,0,,
8505,0.0,0,0,0,,
8506,0.0,0,0,0,,
8507,0.0,0,0,0,,
8508,0.0,0,0,0,,
8509,0.0,0,0,0,,
8510,25074.0,49,0,49,,25073.529411764706
8512,0.0,0,0,0,,
8515,11351.0,20,0,20,,11350.62893081761
8516,0.0,0,0,0,,
8517,5250.0,11,11,0,5250.0,
8518,0.0,0,0,0,,
8520,0.0,0,0,0,,
8521,0.0,0,0,0,,
8522,0.0,0,0,0,,
8523,4425.0,10,10,0,4424.528301886792,
8524,0.0,0,0,0,,
8525,0.0,0,0,0,,
8526,0.0,0,0,0,,
8527,0.0,0,0,0,,
8528,0.0,0,0,0,,
8529,0.0,0,0,0,,
8530,0.0,0,0,0,,
8531,0.0,0,0,0,,
8532,6071.0,10,10,0,6070.627514600908,
8533,0.0,0,0,0,,
8534,0.0,0,0,0,,
8535,0.0,0,0,0,,
8537,14939.0,12,0,12,,14938.69634160154
8539,13454.0,3,0,3,,13454.011741682974
8540,0.0,0,0,0,,
8541,0.0,0,0,0,,
8542,22188.0,55,0,55,,22187.5
8544,5299.0,4,4,0,5298.532603285217,
8545,0.0,0,0,0,,
8546,0.0,0,0,0,,
8548,0.0,0,0,0,,
8549,0.0,0,0,0,,
8550,0.0,0,0,0,,
8551,0.0,0,0,0,,
8552,5217.0,43,43,0,5217.391304347826,
8553,11446.0,34,0,34,,11445.783132530121
8554,0.0,0,0,0,,
8555,0.0,0,0,0,,
8556,15039.0,10,0,10,,15039.381153305203
8557,0.0,0,0,0,,
8558,17500.0,5,0,5,,17500.0
8560,0.0,0,0,0,,
8561,0.0,0,0,0,,
8562,0.0,0,0,0,,
8563,5568.0,57,57,0,5567.567567567568,
8564,0.0,0,0,0,,
8565,0.0,0,0,0,,
8566,0.0,0,0,0,,
8567,0.0,0,0,0,,
8568,0.0,0,0,0,,
8569,0.0,0,0,0,,
8570,0.0,0,0,0,,
8571,7208.0,18,18,0,7207.7922077922085,
8572,0.0,0,0,0,,
8573,0.0,0,0,0,,
8574,19192.0,155,0,155,,19191.91919191919
8575,5800.0,27,23,4,5080.0,9943.315508021391
8576,17488.0,63,26,37,5333.333333333334,26029.05569007264
8577,5224.0,32,32,0,5223.880597014925,
8578,5068.0,35,35,0,5068.493150684932,
8579,0.0,0,0,0,,
8581,0.0,0,0,0,,
8582,0.0,0,0,0,,
8583,0.0,0,0,0,,
8584,4994.0,18,18,0,4994.218316373728,
8585,0.0,0,0,0,,
8586,0.0,0,0,0,,
8587,0.0,0,0,0,,
8588,0.0,0,0,0,,
8589,22131.0,43,0,43,,22131.147540983606
8590,0.0,0,0,0,,
8591,0.0,0,0,0,,
8592,16098.0,3,0,3,,16097.560975609756
8594,0.0,0,0,0,,
8595,22393.0,12,0,12,,22392.638036809814
8596,0.0,0,0,0,,
8597,0.0,0,0,0,,
8598,0.0,0,0,0,,
8599,6026.0,4,4,0,6025.641025641025,
8600,0.0,0,0,0,,
8601,0.0,0,0,0,,
8602,5332.0,22,22,0,5331.818181818182,
8603,0.0,0,0,0,,
8604,0.0,0,0,0,,
8605,0.0,0,0,0,,
8607,0.0,0,0,0,,
8608,28812.0,153,0,153,,28812.5
8609,0.0,0,0,0,,
8610,10685.0,5,0,5,,10684.745762711864
8611,0.0,0,0,0,,
8612,4808.0,13,13,0,4807.692307692308,
8613,0.0,0,0,0,,
8614,4350.0,16,16,0,4350.0,
8615,16112.0,33,0,33,,16111.70784103115
8616,6538.0,19,19,0,6538.461538461538,
8617,5294.0,36,36,0,5294.4400000000005,
8618,6100.0,16,16,0,6100.331674958541,
8619,0.0,0,0,0,,
8620,0.0,0,0,0,,
8621,0.0,0,0,0,,
8625,0.0,0,0,0,,
8626,0.0,0,0,0,,
8627,0.0,0,0,0,,
8628,0.0,0,0,0,,
8629,0.0,0,0,0,,
8630,0.0,0,0,0,,
8631,14202.0,54,11,43,7500.0,15916.666666666666
8632,5475.0,33,33,0,5475.4098360655735,
8633,16449.0,25,0,25,,16448.979591836734
8635,16026.0,8,0,8,,16026.455026455027
8636,9581.0,175,175,0,9580.645161290322,
8638,5377.0,20,20,0,5376.649808807204,
8639,0.0,0,0,0,,
8640,5672.0,21,21,0,5671.641791044776,
8641,0.0,0,0,0,,
8642,0.0,0,0,0,,
8643,0.0,0,0,0,,
8644,20715.0,10,0,10,,20715.20136737528
8645,0.0,0,0,0,,
8646,0.0,0,0,0,,
8648,0.0,2,0,2,,22431.02162796622
8649,0.0,0,0,0,,
8650,0.0,0,0,0,,
8651,0.0,0,0,0,,
8653,0.0,0,0,0,,
8654,0.0,0,0,0,,
8655,6132.0,4,4,0,6131.529411764706,
8656,9620.0,19,0,19,,9619.718309859154
8657,14526.0,12,0,12,,14525.522605736509
8658,0.0,0,0,0,,
8659,6344.0,15,15,0,6343.92523364486,
8660,0.0,0,0,0,,
8662,0.0,0,0,0,,
8663,0.0,0,0,0,,
8664,0.0,0,0,0,,
8665,15819.0,60,0,60,,15819.159663865546
8666,0.0,0,0,0,,
8667,37921.0,8,0,8,,37921.14487832485
8668,20001.0,24,0,24,,20001.164200140942
8669,0.0,0,0,0,,
8670,0.0,0,0,0,,
8671,0.0,0,0,0,,
8673,0.0,0,0,0,,
8674,0.0,0,0,0,,
8675,16071.0,23,0,23,,16071.42857142857
8676,0.0,0,0,0,,
8677,5421.0,14,14,0,5420.6349206349205,
8678,7217.0,4,4,0,7216.754098360656,
8679,0.0,0,0,0,,
8680,0.0,0,0,0,,
8681,20206.0,60,0,60,,20205.78512396694
8682,5404.0,18,18,0,5403.515064562411,
8683,16876.0,6,0,6,,16876.220058645307
8684,0.0,0,0,0,,
8685,0.0,0,0,0,,
8686,0.0,0,0,0,,
8687,5250.0,11,11,0,5250.0,
8688,10279.0,104,95,9,8983.050847457627,23962.264150943396
8689,5348.0,24,24,0,5348.151062155783,
8690,0.0,0,0,0,,
8691,0.0,0,0,0,,
8692,0.0,0,0,0,,
8693,0.0,0,0,0,,
8694,5331.0,23,23,0,5330.578512396694,
8695,0.0,0,0,0,,
8697,0.0,0,0,0,,
8698,0.0,0,0,0,,
8699,0.0,0,0,0,,
8700,0.0,0,0,0,,
8701,0.0,0,0,0,,
8702,0.0,0,0,0,,
8703,16179.0,786,0,786,,16179.029304029304
8704,5249.0,20,20,0,5248.587570621468,
8705,6311.0,38,38,0,6311.111111111111,
8706,0.0,0,0,0,,
8708,0.0,0,0,0,,
8709,7447.0,25,25,0,7446.808510638298,
8710,22698.0,7,0,7,,22697.795071335928
8711,0.0,0,0,0,,
8712,5597.0,7,7,0,5597.014925373134,
8713,0.0,0,0,0,,
8714,21982.0,38,0,38,,21982.142857142855
8715,5360.0,12,12,0,5360.294580419581,
8716,0.0,0,0,0,,
8717,0.0,0,0,0,,
8718,14634.0,3,0,3,,14634.146341463415
8719,0.0,0,0,0,,
8720,0.0,1,0,1,,26986.093900592045
8721,0.0,0,0,0,,
8722,0.0,0,0,0,,
8723,0.0,0,0,0,,
8724,6154.0,13,13,0,6153.846153846154,
8725,0.0,0,0,0,,
8726,21754.0,9,0,9,,21754.385964912282
8727,0.0,0,0,0,,
8728,0.0,0,0,0,,
8729,4769.0,41,41,0,4769.2307692307695,
8730,0.0,0,0,0,,
8731,0.0,0,0,0,,
8732,0.0,0,0,0,,
8733,0.0,0,0,0,,
8734,0.0,0,0,0,,
8735,0.0,0,0,0,,
8736,0.0,0,0,0,,
8737,0.0,0,0,0,,
8738,0.0,0,0,0,,
8739,0.0,0,0,0,,
8740,0.0,0,0,0,,
8741,0.0,0,0,0,,
8742,0.0,0,0,0,,
8743,0.0,0,0,0,,
8745,0.0,0,0,0,,
8746,5347.0,8,8,0,5346.629213483146,
8747,6281.0,18,18,0,6280.825242718447,
8749,5137.0,47,47,0,5136.986301369863,
8750,0.0,0,0,0,,
8751,0.0,0,0,0,,
8752,0.0,0,0,0,,
8753,0.0,0,0,0,,
8754,0.0,0,0,0,,
8755,16600.0,3,0,3,,16600.0
8756,0.0,0,0,0,,
8757,32183.0,244,0,244,,32183.068973804373
8758,0.0,0,0,0,,
8759,0.0,0,0,0,,
8760,0.0,0,0,0,,
8761,0.0,0,0,0,,
8762,0.0,0,0,0,,
8763,0.0,0,0,0,,
8764,11982.0,37,6,31,6861.111111111111,12972.972972972973
8765,0.0,0,0,0,,
8766,0.0,0,0,0,,
8767,0.0,0,0,0,,
8768,5078.0,29,29,0,5078.125,
8770,0.0,0,0,0,,
8773,0.0,0,0,0,,
8774,0.0,0,0,0,,
8775,20667.0,11,0,11,,20666.666666666668
8776,0.0,0,0,0,,
8777,0.0,0,0,0,,
8778,0.0,0,0,0,,
8779,8769.0,6,6,0,8768.906847764572,
8780,0.0,0,0,0,,
8781,0.0,0,0,0,,
8782,0.0,0,0,0,,
8783,0.0,0,0,0,,
8784,5752.0,13,13,0,5752.06611570248,
8785,0.0,0,0,0,,
8786,15605.0,3,0,3,,15604.681404421328
8787,0.0,0,0,0,,
8788,0.0,0,0,0,,
8789,0.0,0,0,0,,
8790,0.0,0,0,0,,
8791,0.0,0,0,0,,
8792,0.0,0,0,0,,
8794,0.0,0,0,0,,
8795,0.0,0,0,0,,
8796,5046.0,14,14,0,5046.315789473684,
8797,0.0,0,0,0,,
8798,0.0,0,0,0,,
8799,0.0,0,0,0,,
8800,0.0,0,0,0,,
8801,5004.0,17,17,0,5003.88,
8802,10365.0,13,2,11,6045.005807200929,11150.442477876106
8803,0.0,0,0,0,,
8804,0.0,0,0,0,,
8805,0.0,0,0,0,,
8806,0.0,0,0,0,,
8807,6054.0,53,53,0,6053.763440860215,
8808,4975.0,30,30,0,4975.247524752475,
8809,0.0,0,0,0,,
8810,0.0,0,0,0,,
8812,0.0,0,0,0,,
8813,0.0,0,0,0,,
8814,5299.0,11,11,0,5298.507462686567,
8815,5324.0,66,66,0,5323.529411764706,
8816,0.0,0,0,0,,
8817,0.0,0,0,0,,
8818,0.0,0,0,0,,
8819,0.0,0,0,0,,
8820,0.0,0,0,0,,
8821,0.0,0,0,0,,
8822,0.0,0,0,0,,
8823,4853.0,26,26,0,4853.19359630302,
8824,0.0,0,0,0,,
8825,0.0,0,0,0,,
8826,0.0,0,0,0,,
8827,0.0,0,0,0,,
8828,0.0,0,0,0,,
8830,0.0,0,0,0,,
8831,0.0,0,0,0,,
8832,0.0,0,0,0,,
8833,0.0,0,0,0,,
8834,14592.0,28,0,28,,14592.388244567053
8835,27231.0,740,0,740,,27230.76923076923
8836,5357.0,9,9,0,5357.142857142857,
8838,0.0,0,0,0,,
8839,0.0,0,0,0,,
8840,0.0,0,0,0,,
8841,9537.0,76,76,0,9536.672629695888,
8842,5382.0,25,25,0,5381.578947368421,
8843,5380.0,41,41,0,5379.7468354430375,
8844,0.0,0,0,0,,
8846,0.0,0,0,0,,
8847,0.0,0,0,0,,
8848,0.0,0,0,0,,
8849,0.0,0,0,0,,
8850,0.0,0,0,0,,
8851,0.0,0,0,0,,
8852,0.0,0,0,0,,
8853,0.0,0,0,0,,
8854,0.0,0,0,0,,
8855,0.0,0,0,0,,
8856,19200.0,17,0,17,,19200.0
8858,0.0,0,0,0,,
8859,0.0,0,0,0,,
8860,0.0,0,0,0,,
8861,0.0,0,0,0,,
8862,0.0,0,0,0,,
8863,0.0,0,0,0,,
8864,5436.0,19,19,0,5436.363636363636,
8865,0.0,0,0,0,,
8866,0.0,0,0,0,,
8867,16847.0,14,0,14,,16846.84684684685
8868,0.0,0,0,0,,
8870,5096.0,46,46,0,5096.491228070176,
8871,0.0,0,0,0,,
8872,0.0,0,0,0,,
8873,0.0,0,0,0,,
8875,5772.0,42,42,0,5772.184531886025,
8876,5241.0,22,22,0,5241.106965174129,
8877,0.0,0,0,0,,
8878,0.0,0,0,0,,
8879,0.0,0,0,0,,
8880,0.0,0,0,0,,
8881,0.0,2,0,2,,17314.728682170542
8882,0.0,0,0,0,,
8883,0.0,0,0,0,,
8884,0.0,0,0,0,,
8885,0.0,0,0,0,,
8886,0.0,0,0,0,,
8887,0.0,0,0,0,,
8888,0.0,0,0,0,,
8889,0.0,0,0,0,,
8890,0.0,0,0,0,,
8891,0.0,0,0,0,,
8892,0.0,0,0,0,,
8893,0.0,0,0,0,,
8895,0.0,0,0,0,,
8896,5217.0,44,44,0,5217.391304347826,
8897,0.0,2,0,2,,15172.370069614826
8898,0.0,0,0,0,,
8899,21459.0,592,0,592,,21458.50293984622
8900,0.0,0,0,0,,
8901,0.0,0,0,0,,
8902,0.0,0,0,0,,
8903,0.0,0,0,0,,
8904,0.0,0,0,0,,
8905,0.0,0,0,0,,
8906,0.0,0,0,0,,
8907,0.0,0,0,0,,
8908,0.0,0,0,0,,
8909,19276.0,3,0,3,,19276.16050354052
8911,0.0,0,0,0,,
8912,12256.0,6,0,6,,12256.410256410258
8913,0.0,0,0,0,,
8914,4886.0,38,38,0,4886.133603238866,
8915,0.0,0,0,0,,
8916,4508.0,6,6,0,4507.575757575758,
8917,5286.0,19,19,0,5285.714285714285,
8918,0.0,0,0,0,,
8919,0.0,0,0,0,,
8920,5094.0,18,18,0,5094.365302604119,
8921,0.0,0,0,0,,
8922,0.0,0,0,0,,
8923,0.0,0,0,0,,
8924,5448.0,23,23,0,5447.761194029851,
8925,0.0,0,0,0,,
8926,0.0,0,0,0,,
8927,0.0,0,0,0,,
8928,0.0,0,0,0,,
8929,24274.0,250,0,250,,24274.00468384075
8930,0.0,0,0,0,,
8931,0.0,0,0,0,,
8932,0.0,0,0,0,,
8933,0.0,0,0,0,,
8935,0.0,0,0,0,,
8936,0.0,0,0,0,,
8937,0.0,0,0,0,,
8938,0.0,0,0,0,,
8939,0.0,0,0,0,,
8940,0.0,0,0,0,,
8941,0.0,0,0,0,,
8942,0.0,0,0,0,,
8944,0.0,0,0,0,,
8945,0.0,0,0,0,,
8946,0.0,0,0,0,,
8947,6739.0,39,39,0,6739.130434782609,
8948,0.0,0,0,0,,
8949,0.0,0,0,0,,
8950,0.0,0,0,0,,
8951,0.0,0,0,0,,
8952,0.0,0,0,0,,
8953,0.0,0,0,0,,
8954,0.0,0,0,0,,
8955,5451.0,4,4,0,5451.477910681013,
8956,0.0,0,0,0,,
8957,7250.0,34,34,0,7250.0,
8959,0.0,0,0,0,,
8961,0.0,0,0,0,,
8962,0.0,0,0,0,,
8963,0.0,0,0,0,,
8964,5205.0,21,21,0,5204.918032786885,
8966,0.0,0,0,0,,
8967,0.0,0,0,0,,
8968,0.0,0,0,0,,
8969,6129.0,5,5,0,6129.032258064516,
8970,0.0,0,0,0,,
8971,0.0,0,0,0,,
8972,0.0,0,0,0,,
8973,0.0,0,0,0,,
8974,5976.0,7,7,0,5975.609756097561,
8975,0.0,0,0,0,,
8976,0.0,0,0,0,,
8977,0.0,0,0,0,,
8978,0.0,0,0,0,,
8979,0.0,0,0,0,,
8980,0.0,0,0,0,,
8982,0.0,0,0,0,,
8983,0.0,0,0,0,,
8984,0.0,0,0,0,,
8985,10748.0,6,0,6,,10748.101909326291
8986,9916.0,45,7,38,9000.0,10084.745762711864
8987,0.0,0,0,0,,
8989,0.0,0,0,0,,
8991,0.0,0,0,0,,
8992,0.0,0,0,0,,
8993,0.0,0,0,0,,
8995,0.0,2,2,0,6625.0,
8996,0.0,0,0,0,,
8997,0.0,2,0,2,,22337.30158730159
8998,0.0,0,0,0,,
8999,17789.0,12,0,12,,17788.919413919415
9000,5478.0,11,11,0,5478.239130434783,
9001,0.0,0,0,0,,
9002,0.0,0,0,0,,
9003,0.0,0,0,0,,
9004,0.0,0,0,0,,
9005,0.0,0,0,0,,
9006,21099.0,3,0,3,,21099.13780918728
9007,0.0,0,0,0,,
9008,0.0,0,0,0,,
9009,0.0,0,0,0,,
9010,0.0,0,0,0,,
9011,26276.0,272,0,272,,26276.430159692743
9012,0.0,0,0,0,,
9013,0.0,0,0,0,,
9014,0.0,0,0,0,,
9015,0.0,0,0,0,,
9018,0.0,0,0,0,,
9019,0.0,0,0,0,,
9020,22156.0,14,0,14,,22155.555555555555
9021,5069.0,16,16,0,5069.011075504583,
9022,0.0,0,0,0,,
9023,20930.0,21,0,21,,20930.232558139534
9024,0.0,0,0,0,,
9025,6323.0,69,69,0,6322.580645161291,
9026,22689.0,81,0,81,,22689.0756302521
9027,0.0,0,0,0,,
9028,0.0,0,0,0,,
9029,0.0,0,0,0,,
9030,0.0,0,0,0,,
9031,0.0,0,0,0,,
9032,0.0,0,0,0,,
9033,0.0,0,0,0,,
9034,0.0,0,0,0,,
9035,11178.0,7,0,7,,11177.98796216681
9036,0.0,0,0,0,,
9037,5956.0,17,17,0,5955.882352941177,
9038,0.0,0,0,0,,
9039,13760.0,24,0,24,,13760.0
9041,0.0,0,0,0,,
9042,0.0,0,0,0,,
9043,0.0,0,0,0,,
9045,0.0,0,0,0,,
9047,0.0,0,0,0,,
9050,0.0,0,0,0,,
9051,0.0,0,0,0,,
9053,29885.0,10,0,10,,29885.135135135133
9054,0.0,0,0,0,,
9055,0.0,0,0,0,,
9057,0.0,0,0,0,,
9058,0.0,0,0,0,,
9059,0.0,0,0,0,,
9060,0.0,0,0,0,,
9061,0.0,0,0,0,,
9062,0.0,0,0,0,,
9063,5357.0,17,17,0,5357.142857142857,
9064,16200.0,9,0,9,,16200.0
9065,11786.0,63,0,63,,11785.714285714286
9066,5801.0,17,17,0,5800.602739726028,
9067,0.0,2,0,2,,16479.100351817724
9070,6129.0,75,75,0,6129.032258064516,
9071,5386.0,46,46,0,5385.6822084268915,
9073,19737.0,26,0,26,,19736.842105263157
9074,0.0,0,0,0,,
9075,13231.0,31,0,31,,13230.76923076923
9076,17439.0,23,0,23,,17439.024390243903
9077,0.0,0,0,0,,
9078,5323.0,43,43,0,5323.076923076923,
9079,4949.0,31,31,0,4949.019607843137,
9080,5310.0,4,4,0,5309.8111039287505,
9081,5099.0,16,16,0,5099.377698755397,
9082,0.0,0,0,0,,
9083,0.0,0,0,0,,
9084,0.0,0,0,0,,
9085,0.0,0,0,0,,
9086,0.0,2,0,2,,18739.720507017217
9087,0.0,0,0,0,,
9088,0.0,0,0,0,,
9089,0.0,0,0,0,,
9090,0.0,0,0,0,,
9091,0.0,0,0,0,,
9092,0.0,0,0,0,,
9093,26498.0,17,0,17,,26497.89029535865
9094,22152.0,5,0,5,,22151.898734177215
9095,0.0,0,0,0,,
9096,5368.0,21,21,0,5367.64705882353,
9097,0.0,0,0,0,,
9098,0.0,0,0,0,,
9099,0.0,0,0,0,,
9100,0.0,0,0,0,,
9101,5959.0,31,31,0,5958.904109589041,
9102,7286.0,13,13,0,7285.714285714285,
9103,0.0,0,0,0,,
9104,7031.0,15,15,0,7031.25,
9105,0.0,0,0,0,,
9106,33346.0,246,0,246,,33345.71490094746
9107,6000.0,22,22,0,5999.63768115942,
9108,0.0,0,0,0,,
9109,0.0,0,0,0,,
9110,5489.0,18,18,0,5488.957194899818,
9111,30476.0,68,0,68,,30476.272648835202
9112,0.0,0,0,0,,
9113,5040.0,19,19,0,5040.0,
9114,5361.0,24,24,0,5361.243234377564,
9115,5236.0,10,10,0,5235.8490566037735,
9116,0.0,0,0,0,,
9118,0.0,0,0,0,,
9119,10221.0,143,143,0,10220.588235294115,
9120,0.0,0,0,0,,
9121,0.0,0,0,0,,
9122,0.0,0,0,0,,
9123,0.0,0,0,0,,
9124,0.0,0,0,0,,
9125,0.0,0,0,0,,
9126,0.0,0,0,0,,
9127,0.0,0,0,0,,
9128,0.0,0,0,0,,
9129,23774.0,11,0,11,,23773.584905660377
9130,0.0,0,0,0,,
9131,0.0,0,0,0,,
9132,0.0,0,0,0,,
9133,18692.0,13,0,13,,18691.58878504673
9134,0.0,0,0,0,,
9135,0.0,0,0,0,,
9136,0.0,0,0,0,,
9137,12302.0,11,0,11,,12301.587301587302
9138,0.0,0,0,0,,
9139,0.0,1,0,1,,16923.076923076922
9140,4488.0,26,26,0,4488.361840945159,
9141,0.0,0,0,0,,
9142,17630.0,15,0,15,,17629.62962962963
9143,0.0,0,0,0,,
9144,9901.0,14,0,14,,9901.37666440984
9145,22321.0,6,0,6,,22320.871053500836
9146,0.0,0,0,0,,
9147,16364.0,107,0,107,,16363.636363636364
9148,0.0,0,0,0,,
9149,0.0,0,0,0,,
9150,0.0,0,0,0,,
9151,0.0,0,0,0,,
9152,4324.0,12,12,0,4323.65571321882,
9153,0.0,0,0,0,,
9154,5196.0,44,44,0,5196.062271062271,
9155,6092.0,19,19,0,6092.307692307692,
9156,0.0,0,0,0,,
9157,0.0,0,0,0,,
9158,0.0,0,0,0,,
9159,0.0,0,0,0,,
9160,5880.0,10,10,0,5880.463144161775,
9161,0.0,2,0,2,,15954.861111111111
9162,0.0,0,0,0,,
9163,0.0,0,0,0,,
9164,0.0,0,0,0,,
9165,0.0,0,0,0,,
9166,0.0,0,0,0,,
9167,0.0,0,0,0,,
9168,0.0,0,0,0,,
9169,0.0,0,0,0,,
9171,29527.0,49,0,49,,29527.027027027027
9172,0.0,0,0,0,,
9173,0.0,0,0,0,,
9174,0.0,0,0,0,,
9175,0.0,0,0,0,,
9176,0.0,0,0,0,,
9177,0.0,0,0,0,,
9178,0.0,0,0,0,,
